Date,Returns,Detrended_Volume,VIX_Returns,January,Sentiment
2005-12-05 00:00:00,-0.004550089641569714,-0.10684579471263636,11.84,0,-0.36901519457113874,-0.3590680322209821
2005-12-12 00:00:00,0.023587461003454865,0.2883771006628361,10.894000000000002,0,-0.08795693817867814,-0.16419237868614786
2005-12-19 00:00:00,0.0026272208803745723,0.03824847395375528,10.788,0,-0.23565598013317657,0.12242632847803807
2005-12-26 00:00:00,-0.006522481317958131,-0.20400799773524292,11.373999999999999,0,1.2646852039991057,1.8846492134152295
2006-01-02 00:00:00,0.0034587423887598974,0.10810257998627182,11.378,1,-0.3860007320255243,-0.26014832822041983
2006-01-09 00:00:00,-0.0036978952106902414,-0.1915695672610827,11.072,1,-0.31549857152592564,-0.3859612956518085
2006-01-16 00:00:00,-0.007421081194473539,-0.06162589524228901,12.386000000000001,1,-0.8413745613895678,-0.3285115441657724
2006-01-23 00:00:00,0.008964254409506038,-0.2323379449008897,12.9,1,-0.03783329153789062,-0.36305162760950643
2006-01-30 00:00:00,-0.01093326439158208,-0.07554823415622565,12.778000000000002,0,0.1333993511062591,0.35373784527798563
2006-02-06 00:00:00,0.0025596206621454377,-0.11477565115435837,13.09,0,0.07119734172399532,-0.054730302781092074
2006-02-13 00:00:00,-0.0034951782209540266,-0.1756463109211701,12.28,0,0.5404741310075124,-0.0009995245580973976
2006-02-20 00:00:00,-0.006026654402199008,-0.40461072648804897,11.926,0,-0.32470093095341535,-0.00860851043362132
2006-02-27 00:00:00,0.009382578449929704,-0.245740440274227,11.83,0,-0.025114497090935318,0.08643633476516346
2006-03-06 00:00:00,-0.0007714022684053906,-0.042577259879316286,12.45,0,-0.2711512892197742,-0.07460810701881306
2006-03-13 00:00:00,0.0033215245115675055,-0.20937865944846906,11.511999999999999,0,-0.2561924188936191,-0.1303640606553
2006-03-20 00:00:00,0.0010470326629022514,-0.19636804961286672,11.395999999999999,0,-0.06243805827302577,-0.013676458163967148
2006-03-27 00:00:00,-0.0030479382202992897,-0.11084751938718629,11.389999999999999,0,-0.10796396047949776,-0.38381094573632196
2006-04-03 00:00:00,-0.0009162037304643149,0.04385166062404391,11.510000000000002,0,-0.5363190796268646,-0.5941464057558379
2006-04-10 00:00:00,-0.008689189449095847,0.3570199050304528,12.542,0,-0.10084065357869823,-0.15109701641137527
2006-04-17 00:00:00,-0.014795254339944325,0.18731371570518948,11.706,0,-0.34770740982315457,-0.41860956127540694
2006-04-24 00:00:00,-0.0073402825503397565,0.3467601106796808,11.738,0,-0.3762402724317619,-0.49025923053207043
2006-05-01 00:00:00,0.014894409995215973,0.3355890247307102,12.0,0,-0.2728124763955199,-0.11643400312610122
2006-05-08 00:00:00,-0.006126013311411829,0.12563280169238222,12.49,0,-0.3488957568965838,-0.41826914655854525
2006-05-15 00:00:00,-0.00016268019792764395,0.02574593434168193,15.469999999999999,0,0.4058010159540874,-0.005547243096782811
2006-05-22 00:00:00,0.0036291498298209974,0.02021856159797313,16.62,0,0.04000662257391445,0.2796940231756296
2006-05-29 00:00:00,0.001890905209416453,0.09746493680406787,15.640000199999998,0,0.081978424993709,0.24188641719270323
2006-06-05 00:00:00,0.008045381077312976,0.1049284552866057,17.651999999999997,0,0.19008024409843113,0.02039172003783114
2006-06-12 00:00:00,-0.0008781127521816593,-0.06374554010441465,19.8759994,0,-0.28888853971391,-0.03371646513442027
2006-06-19 00:00:00,-0.002309049529385357,-0.3340822344083641,16.362000199999997,0,0.2466129970040794,0.0225399087341574
2006-06-26 00:00:00,0.00402350861474975,-0.3299846981548418,14.784,0,0.5468666092849092,0.4002111183467842
2006-07-03 00:00:00,0.018899312219167304,-0.11648702918145193,13.574000000000002,0,-0.09311033797229684,-0.15941073049313137
2006-07-10 00:00:00,-0.012032627428525887,-0.22545772561423422,15.498,0,-0.007887796252175583,0.0006655411234085714
2006-07-17 00:00:00,0.008268960090051623,-0.171689702492081,17.1079996,0,0.032711694183044406,-0.08529094324582011
2006-07-24 00:00:00,0.006973783693311683,-0.41036624203693445,14.744,0,-0.13636456251877027,-0.041468114633343156
2006-07-31 00:00:00,-0.0026130659398806216,-0.15181664155381416,14.628,0,-0.15533315968555356,-0.1770417449068148
2006-08-07 00:00:00,-0.011437859992986937,-0.042163543386968885,14.884,0,-0.3752457400311358,-0.6413171870814411
2006-08-14 00:00:00,-0.005725436051173853,-0.0380724525276996,12.794,0,-0.1055182767539692,-0.6628794051202415
2006-08-21 00:00:00,-0.0030805591003934393,-0.14340087626638381,12.304,0,-0.02044287672757264,-0.5423986534953773
2006-08-28 00:00:00,0.017631741987329815,0.06050095208136774,12.190000000000001,0,0.2023090671124288,0.01803323587231243
2006-09-04 00:00:00,0.004881848104871122,0.31898380369891677,13.074000000000002,0,-0.4472984751838133,-0.4122947173283082
2006-09-11 00:00:00,0.0028369287466827224,0.06467121412620802,11.879999999999999,0,0.0022220153849922633,-0.21874932903094593
2006-09-18 00:00:00,0.008770842681660711,0.18152112290648717,11.998,0,-0.051334353283591545,-0.11716844915423509
2006-09-25 00:00:00,0.007928854354884768,0.3340459209857986,11.785999999999998,0,-0.011559374764335753,-0.014521720856848034
2006-10-02 00:00:00,0.0038185662068259763,0.1877628392507802,12.042000000000002,0,0.19770919643724863,0.19349036272045012
2006-10-09 00:00:00,-0.006650974637493434,-0.0008501310254514394,11.331999999999999,0,0.39544796185702774,0.36193923128615496
2006-10-16 00:00:00,0.008133616899330117,-0.06143982285733322,11.138,0,0.2821023589914989,0.26793747035056753
2006-10-23 00:00:00,0.004744024154365786,-0.1522832117232605,10.776,0,0.48999560562156325,0.37671063696854534
2006-10-30 00:00:00,0.001258246618142669,-0.11075624777020536,11.278,0,-0.11602935341370456,-0.19021541363388453
2006-11-06 00:00:00,0.014817340276553723,0.38810927195288497,10.959999999999999,0,0.2552757457521703,0.09992112884020858
2006-11-13 00:00:00,0.012834861642112647,0.32572819670265807,10.376,0,0.0866209624771942,0.14120201847699806
2006-11-20 00:00:00,-0.0016961883698451271,-0.07215757928476618,10.176000000000002,0,0.27403137668771155,0.26668112014521456
2006-11-27 00:00:00,0.0009664651091094878,-0.0035512131458313332,11.463999999999999,0,0.2555558966820558,0.17841766682372953
2006-12-04 00:00:00,0.0006503802318558828,0.06807879979303166,11.714,0,0.20632965332852216,0.21653663813627647
2006-12-11 00:00:00,0.0016555153496489315,0.27452282831349617,10.312000000000001,0,0.1863770519956184,0.28122582204392993
2006-12-18 00:00:00,0.004734838210402461,0.17310044361468152,10.61,0,0.39651925115737036,0.23985118790150547
2006-12-25 00:00:00,0.006211493506851653,-0.20623584214013624,11.162,0,-0.3523119027656463,-0.4315022895842947
2007-01-01 00:00:00,0.026032197944276816,0.36102911986912584,11.761999999999999,1,-0.3887573273235951,-0.21190407747325432
2007-01-08 00:00:00,0.0014923419111138128,0.19611051809283583,11.28,1,-0.19663371215039943,0.0677101684860461
2007-01-15 00:00:00,-0.0014402265054383621,0.2547259122822909,10.546,1,-0.06864054462475491,-0.1735693526691004
2007-01-22 00:00:00,-0.007244166146501972,0.06492045224113045,10.67,1,-0.46327874035480426,-0.5041827119512263
2007-01-29 00:00:00,0.01054741804622857,-0.18590035633238103,10.644,0,0.14782233854398066,0.009746565723815192
2007-02-05 00:00:00,0.010865049932045644,0.11639047198179639,10.612,0,0.10584380854556268,-0.020049056601013342
2007-02-12 00:00:00,0.005947616482708579,0.2930934590208805,10.484,0,0.08844336636548641,0.05421401110201923
2007-02-19 00:00:00,-0.0017219242747871658,-0.027444650380993085,10.244,0,0.028283677535312624,0.39429880670905826
2007-02-26 00:00:00,-0.02269711650995627,0.16064249629780497,15.862,0,-0.05497605399663043,-0.27550865050943596
2007-03-05 00:00:00,0.005155979274775423,0.01263092210282597,15.841999800000002,0,0.06818881313756114,-0.048676115591331115
2007-03-12 00:00:00,-0.0052021946627591464,-0.06275146664857126,16.522,0,0.1636528622104075,-0.12081497778361538
2007-03-19 00:00:00,0.014100387392788113,-0.23150314952416035,13.185999999999998,0,0.31659312471438295,0.2206316242672616
2007-03-26 00:00:00,-0.007149083522223093,-0.1292586096374082,14.280000000000001,0,0.32541693537647565,-0.0855230451281914
2007-04-02 00:00:00,0.006011068764612252,-0.031046254923866368,13.538000000000002,0,0.24249336514136294,-0.2012650222304619
2007-04-09 00:00:00,0.004866247514196923,-0.23792608887528283,12.844,0,0.08935142967530148,-0.0021199731431119804
2007-04-16 00:00:00,0.00470903908142411,-0.12544043458509258,12.23,0,0.3549073161364778,0.12236217800858111
2007-04-23 00:00:00,-0.0033945311653739278,-0.11830520995678366,12.922,0,0.305806595075472,0.09921328889013545
2007-04-30 00:00:00,-0.027359431608119857,0.13910492231326596,13.362,0,0.39046835786458733,-0.008256965073756362
2007-05-07 00:00:00,0.006578272318980391,0.28769410917002497,13.158000000000001,0,0.04993656203972338,0.12568793926117905
2007-05-14 00:00:00,-0.008428353911140853,0.07509193374637455,13.547999999999998,0,0.12183500448417577,-0.10034472401107426
2007-05-21 00:00:00,0.00014671498582078494,-0.10810054415234252,13.404,0,0.34576356082967213,-0.017392929855234142
2007-05-28 00:00:00,0.0004882484356874342,-0.029194497716608092,13.106,0,0.3429030139700327,0.12864137464314596
2007-06-04 00:00:00,-0.012738680999669799,0.2743926884385971,14.7379998,0,0.2721748544150603,0.015842235423895346
2007-06-11 00:00:00,0.0023773005085349686,0.1599593727922466,14.738,0,0.20005411042359939,-0.04763532259971477
2007-06-18 00:00:00,-0.004047841498944168,0.0841326300182919,14.180000000000001,0,0.2881346789577467,0.027280072313676813
