Date,Close,Returns,Absolute_Returns,Negative_Sentiment,Article_Count,Monday,January,GFC,COVID
2008-03-19 00:00:00,21.642147,-695.1146864422162,695.1146864422162,0.8105425482117622,12,0,0,1,0
2008-03-20 00:00:00,23.461098,807.009817245528,807.009817245528,0.5242770607957317,9,0,0,1,0
2008-03-24 00:00:00,23.974781,216.58841013508393,216.58841013508393,1.723831153947637,1,1,0,1,0
2008-03-25 00:00:00,24.57268,246.32770481135407,246.32770481135407,0.04286136340332986,1,0,0,1,0
2008-03-26 00:00:00,23.64636,-384.2606480647448,384.2606480647448,0.5794346652225011,6,0,0,1,0
2008-03-27 00:00:00,23.023201,-267.06745263164817,267.06745263164817,1.5587522182534423,5,0,0,1,0
2008-03-28 00:00:00,22.905306,-51.33859846203357,51.33859846203357,3.660116051481512,3,0,0,1,0
2008-03-31 00:00:00,23.814783,389.3793552909308,389.3793552909308,2.278753679026034,3,1,0,1,0
2008-04-01 00:00:00,24.917942,452.81583932273014,452.81583932273014,-0.8866535002296346,2,0,0,1,0
2008-04-02 00:00:00,24.320047,-242.87116577432633,242.87116577432633,-1.6736315967969444,2,0,0,1,0
2008-04-03 00:00:00,23.797939,-217.020093728202,217.020093728202,1.899109673459958,2,0,0,1,0
2008-04-04 00:00:00,24.050573,105.59841342708044,105.59841342708044,1.9189085759962339,3,0,0,1,0
2008-04-07 00:00:00,24.176888,52.383138660131785,52.383138660131785,0.6926392850783617,7,1,0,1,0
2008-04-08 00:00:00,23.941099,-98.00529988881611,98.00529988881611,0.2375278332037942,9,0,0,1,0
2008-04-09 00:00:00,22.846359,-468.0484441008313,468.0484441008313,1.6794146517745892,6,0,0,1,0
2008-04-10 00:00:00,22.989517,62.46568321164479,62.46568321164479,1.5231175334396645,8,0,0,1,0
2008-04-11 00:00:00,22.568462,-184.84884465811473,184.84884465811473,1.4543863870555969,2,0,0,1,0
2008-04-14 00:00:00,22.265305,-135.23807644200113,135.23807644200113,6.133213090323828,2,1,0,1,0
2008-04-15 00:00:00,21.557936,-322.85628690451574,322.85628690451574,0.6283863410897615,8,0,0,1,0
2008-04-16 00:00:00,22.054777,227.85213800338465,227.85213800338465,0.19509769612895525,3,0,0,1,0
2008-04-17 00:00:00,21.616884,-200.54546405360193,200.54546405360193,5.30570006871466,1,0,0,1,0
2008-04-18 00:00:00,21.717936,46.637869115107314,46.637869115107314,1.5141678530955782,1,0,0,1,0
2008-04-21 00:00:00,21.515831,-93.49473165684087,93.49473165684087,0.6766375326375129,1,1,0,1,0
2008-04-22 00:00:00,20.370565,-546.9802303833292,546.9802303833292,2.430371266000965,8,0,0,1,0
2008-04-23 00:00:00,20.480038,53.59688916337925,53.59688916337925,-0.5951505792497143,4,0,0,1,0
2008-04-24 00:00:00,20.631617,73.7404937174045,73.7404937174045,1.0621091312932125,7,0,0,1,0
2008-04-25 00:00:00,21.835831,567.2753936675335,567.2753936675335,0.576623976813015,10,0,0,1,0
2008-04-28 00:00:00,21.978989,65.34707180452942,65.34707180452942,0.4038383777783394,11,1,0,1,0
2008-04-29 00:00:00,22.315834,152.09519789263,152.09519789263,0.7280638728311193,7,0,0,1,0
2008-04-30 00:00:00,22.829517,227.5783259816618,227.5783259816618,-0.6218841504057563,2,0,0,1,0
2008-05-01 00:00:00,23.612677,337.29424884466454,337.29424884466454,-2.3352503505482227,0,0,0,1,0
2008-05-02 00:00:00,25.111628,615.4727696583564,615.4727696583564,-2.3352503505482227,0,0,0,1,0
2008-05-05 00:00:00,24.631626,-192.99778789221781,192.99778789221781,-2.3352503505482227,0,1,0,1,0
2008-05-06 00:00:00,23.511621,-465.36417447472155,465.36417447472155,0.2177589862966113,8,0,0,1,0
2008-05-07 00:00:00,22.669516,-364.73695068292284,364.73695068292284,-0.08301606455500342,4,0,0,1,0
2008-05-08 00:00:00,23.49478,357.5715432650868,357.5715432650868,-0.20738034790813706,5,0,0,1,0
2008-05-09 00:00:00,22.812674,-294.620101056541,294.620101056541,0.5140386375694318,1,0,0,1,0
2008-05-12 00:00:00,23.360046,237.10868425287492,237.10868425287492,-0.2923128519453461,2,1,0,1,0
2008-05-13 00:00:00,23.258991,-43.35360178301037,43.35360178301037,-0.09275727762257693,2,0,0,1,0
2008-05-14 00:00:00,23.141096,-50.81682441887854,50.81682441887854,-1.058558886023143,1,0,0,1,0
2008-05-15 00:00:00,23.461098,137.3356068317281,137.3356068317281,-1.0538143492004681,3,0,0,1,0
2008-05-16 00:00:00,23.233727,-97.38672198422857,97.38672198422857,-0.5751169719865861,3,0,0,1,0
2008-05-19 00:00:00,23.090572,-61.80577312319557,61.80577312319557,-2.3352503505482227,0,1,0,1,0
2008-05-20 00:00:00,22.576885,-224.97800424956654,224.97800424956654,-0.8609616108301957,6,0,0,1,0
2008-05-21 00:00:00,21.035831,-706.9937341536717,706.9937341536717,-0.26461556115715157,5,0,0,1,0
2008-05-22 00:00:00,21.98741,442.4279497241939,442.4279497241939,0.4010667689431363,9,0,0,1,0
2008-05-23 00:00:00,21.667408,-146.60820793697013,146.60820793697013,0.14337286361948773,8,0,0,1,0
2008-05-27 00:00:00,22.13899,215.31111423591054,215.31111423591054,-0.18787268933610318,4,0,0,1,0
2008-05-28 00:00:00,22.501095,162.23667242456307,162.23667242456307,-1.92041480235886,4,0,0,1,0
2008-05-29 00:00:00,22.736883,104.24432994306135,104.24432994306135,-0.3904396737865752,10,0,0,1,0
2008-05-30 00:00:00,22.189514,-243.68572740056308,243.68572740056308,-0.5823562489169312,11,0,0,1,0
2008-06-02 00:00:00,21.364252,-379.00776995244377,379.00776995244377,-0.008189178380959347,9,1,0,1,0
2008-06-03 00:00:00,22.736883,622.6934973530076,622.6934973530076,0.6143780766230987,32,0,0,1,0
2008-06-04 00:00:00,25.120047,996.7780493019252,996.7780493019252,0.8531828150424802,14,0,0,1,0
2008-06-05 00:00:00,26.80426,648.9461749129279,648.9461749129279,-0.9235344693185942,10,0,0,1,0
2008-06-06 00:00:00,24.269518,-993.3967047670217,993.3967047670217,-0.06736710880114219,9,0,0,1,0
2008-06-09 00:00:00,24.058992,-87.12345224889923,87.12345224889923,0.504857924386834,6,1,0,1,0
2008-06-10 00:00:00,24.395836,139.03647591047428,139.03647591047428,0.05306233325148309,7,0,0,1,0
2008-06-11 00:00:00,24.000044,-163.56798318505557,163.56798318505557,0.004011480896856522,2,0,0,1,0
2008-06-12 00:00:00,24.42952,177.3657342322418,177.3657342322418,-0.12095439101717494,4,0,0,1,0
2008-06-13 00:00:00,26.442154,791.6724203589365,791.6724203589365,-0.21273662369347757,2,0,0,1,0
2008-06-16 00:00:00,26.509521,25.444723456395643,25.444723456395643,-0.20496687967404426,6,1,0,1,0
2008-06-17 00:00:00,26.332682,-66.93122168553938,66.93122168553938,0.01173997669643469,11,0,0,1,0
2008-06-18 00:00:00,25.498995,-321.7178969279119,321.7178969279119,-0.16230820096303344,6,0,0,1,0
2008-06-19 00:00:00,27.292685,679.7967794528306,679.7967794528306,-0.09393038131975288,9,0,0,1,0
2008-06-20 00:00:00,25.675837,-610.6836247977574,610.6836247977574,-0.7159666155857514,5,0,0,1,0
2008-06-23 00:00:00,25.187418,-192.05770970042093,192.05770970042093,-0.45498518779518715,3,1,0,1,0
2008-06-24 00:00:00,24.791624,-158.3872993067606,158.3872993067606,-0.6375478872644198,7,0,0,1,0
2008-06-25 00:00:00,25.347418,221.7101661852464,221.7101661852464,0.9429525935448638,7,0,0,1,0
2008-06-26 00:00:00,23.418989,-791.2968180080813,791.2968180080813,-0.7765287578541248,4,0,0,1,0
2008-06-27 00:00:00,22.905306,-221.78602227561308,221.78602227561308,-1.1838414709336325,7,0,0,1,0
2008-06-30 00:00:00,24.143206,526.3442868955121,526.3442868955121,-0.8868084135357486,3,1,0,1,0
2008-07-01 00:00:00,24.50531,148.86813293482052,148.86813293482052,-1.3979108933861224,5,0,0,1,0
2008-07-02 00:00:00,22.248465,-966.1681129261825,966.1681129261825,-1.1403883147880285,3,0,0,1,0
2008-07-03 00:00:00,22.5432,131.60450897908282,131.60450897908282,-0.39875228139521857,6,0,0,1,0
2008-07-07 00:00:00,22.004251,-241.97806401220123,241.97806401220123,-0.7152158282143288,2,1,0,1,0
2008-07-08 00:00:00,24.800047,1196.0988636537277,1196.0988636537277,-0.6584365107203404,9,0,0,1,0
2008-07-09 00:00:00,23.915834,-363.0479829588829,363.0479829588829,-0.8045270891724052,7,0,0,1,0
2008-07-10 00:00:00,23.208464,-300.2371030947366,300.2371030947366,0.14217524275367413,5,0,0,1,0
2008-07-11 00:00:00,22.164251,-460.36364113452214,460.36364113452214,0.59863725164514,9,0,0,1,0
2008-07-14 00:00:00,23.065308,398.48994875018167,398.48994875018167,0.6309902201489136,4,1,0,1,0
2008-07-15 00:00:00,23.71373,277.2453480508112,277.2453480508112,-0.24071966556416016,10,0,0,1,0
2008-07-16 00:00:00,26.290575,1031.5630464490298,1031.5630464490298,1.7746380208196963,5,0,0,1,0
2008-07-17 00:00:00,27.50321,450.92215196535966,450.92215196535966,0.9646883080214306,10,0,0,1,0
2008-07-18 00:00:00,27.604265,36.67564637082933,36.67564637082933,0.2431990406684289,8,0,0,1,0
2008-07-21 00:00:00,26.416889,-439.6674931258969,439.6674931258969,-0.3642932347507568,4,1,0,1,0
2008-07-22 00:00:00,28.690578,825.6523572516076,825.6523572516076,0.4261374625396725,10,0,0,1,0
2008-07-23 00:00:00,29.482161,272.16592386596056,272.16592386596056,-0.22515201101469426,2,0,0,1,0
2008-07-24 00:00:00,28.412685,-369.4966819328738,369.4966819328738,0.8382086724038583,10,0,0,1,0
2008-07-25 00:00:00,28.884262,164.61178937500526,164.61178937500526,0.3664110436128119,4,0,0,1,0
2008-07-28 00:00:00,21.574778,-2917.7193208420344,2917.7193208420344,1.0106730060924567,69,1,0,1,0
2008-07-29 00:00:00,22.568462,450.2849772476292,450.2849772476292,1.3682422218341115,21,0,0,1,0
2008-07-30 00:00:00,20.73267,-848.4272795809045,848.4272795809045,0.26075563420942866,10,0,0,1,0
2008-07-31 00:00:00,20.505302,-110.27230145428223,110.27230145428223,-0.2698374423848677,8,0,0,1,0
2008-08-01 00:00:00,20.471617,-16.440966480520274,16.440966480520274,1.2575589514855083,5,0,0,1,0
2008-08-04 00:00:00,19.62109,-424.34382052987075,424.34382052987075,-0.6902081716667615,3,1,0,1,0
2008-08-05 00:00:00,21.785303,1046.305599758039,1046.305599758039,1.202683914020484,32,0,0,1,0
2008-08-06 00:00:00,21.229513,-258.4323191029609,258.4323191029609,0.2861680609384732,5,0,0,1,0
2008-08-07 00:00:00,20.656881,-273.4385197466994,273.4385197466994,-0.19229906418802314,3,0,0,1,0
2008-08-08 00:00:00,22.357937,791.3289682036257,791.3289682036257,0.103418147929853,19,0,0,1,0
2008-08-11 00:00:00,22.930571,252.89617374218864,252.89617374218864,0.27165105036526743,17,1,0,1,0
2008-08-12 00:00:00,22.29899,-279.29612474476727,279.29612474476727,0.5262251802364063,15,0,0,1,0
2008-08-13 00:00:00,20.690567,-748.6349003535069,748.6349003535069,2.9676526286267433,5,0,0,1,0
2008-08-14 00:00:00,20.640039,-24.45065778751108,24.45065778751108,0.29068851182575,18,0,0,1,0
2008-08-15 00:00:00,21.802145,547.7552930357466,547.7552930357466,0.060808093684631304,20,0,0,1,0
2008-08-18 00:00:00,21.229513,-266.1602323490772,266.1602323490772,3.8462971297556905,1,1,0,1,0
2008-08-19 00:00:00,20.126352,-533.6233504276033,533.6233504276033,-1.0138897756804215,5,0,0,1,0
2008-08-20 00:00:00,20.000038,-62.95827620181239,62.95827620181239,0.8038210898178662,25,0,0,1,0
2008-08-21 00:00:00,20.227404,113.04145122319647,113.04145122319647,1.288711878608259,7,0,0,1,0
2008-08-22 00:00:00,20.589514,177.43598395508866,177.43598395508866,0.047722823136035084,1,0,0,1,0
2008-08-25 00:00:00,19.587404,-498.95210484761174,498.95210484761174,-0.8942377769328731,1,1,0,1,0
2008-08-26 00:00:00,19.55372,-17.211569251514096,17.211569251514096,-0.5139752688668769,11,0,0,1,0
2008-08-27 00:00:00,19.562143,4.306692724734056,4.306692724734056,2.7275714172876464,3,0,0,1,0
2008-08-28 00:00:00,19.587404,12.904876526780534,12.904876526780534,1.3181425591523415,16,0,0,1,0
2008-08-29 00:00:00,19.166351,-217.30517150900488,217.30517150900488,0.6507967489994032,11,0,0,1,0
2008-09-02 00:00:00,20.471617,658.8320076825406,658.8320076825406,0.2428773637833718,20,0,0,1,0
2008-09-03 00:00:00,20.143196,-161.72826326216355,161.72826326216355,0.8545896520522726,4,0,0,1,0
2008-09-04 00:00:00,19.427402,-361.82020183683875,361.82020183683875,0.9669179195274585,22,0,0,1,0
2008-09-05 00:00:00,19.334774,-47.79307349289383,47.79307349289383,-0.2065021768521712,9,0,0,1,0
2008-09-08 00:00:00,19.477932,73.76896071311683,73.76896071311683,-0.5746817513002292,11,1,0,1,0
2008-09-09 00:00:00,20.218985,373.39882093706836,373.39882093706836,1.8174818510310895,12,0,0,1,0
2008-09-10 00:00:00,20.328457,53.997125632987,53.997125632987,-1.4530920122131852,4,0,0,1,0
2008-09-11 00:00:00,21.094776,370.03699818182434,370.03699818182434,-0.40904355312554175,13,0,0,1,0
2008-09-12 00:00:00,21.002144,-44.0089913976266,44.0089913976266,-0.5051242083182673,9,0,0,1,0
2008-09-15 00:00:00,20.463196,-259.9657219212669,259.9657219212669,-2.052959682281011,2,1,0,1,0
2008-09-16 00:00:00,21.473724,482.0209261915365,482.0209261915365,-0.08530490697471038,6,0,0,1,0
2008-09-17 00:00:00,20.513721,-457.36068852422073,457.36068852422073,1.1209862656495952,11,0,0,1,0
2008-09-18 00:00:00,22.130569,758.6588611122894,758.6588611122894,0.9217195977066623,24,0,0,1,0
2008-09-19 00:00:00,21.911619,-99.42821359128405,99.42821359128405,1.1046900227552319,5,0,0,1,0
2008-09-22 00:00:00,21.322145,-272.70840083940357,272.70840083940357,-1.449406090206471,2,1,0,1,0
2008-09-23 00:00:00,21.760038,203.28964316827225,203.28964316827225,1.5100493688584935,7,0,0,1,0
2008-09-24 00:00:00,21.473724,-132.45120132565447,132.45120132565447,0.5155666357306304,10,0,0,1,0
2008-09-25 00:00:00,21.440042,-15.697530212747907,15.697530212747907,-0.4106335326076226,10,0,0,1,0
2008-09-26 00:00:00,21.322145,-55.14091162987028,55.14091162987028,0.48198505835931266,2,0,0,1,0
2008-09-29 00:00:00,18.652666,-1337.5711905767598,1337.5711905767598,-2.3352503505482227,0,1,0,1,0
2008-09-30 00:00:00,18.888456,125.61856869127206,125.61856869127206,0.14021718808652703,10,0,0,1,0
2008-10-01 00:00:00,17.894772,-540.4233865665144,540.4233865665144,-1.3330349602504286,3,0,0,1,0
2008-10-02 00:00:00,16.126345,-1040.5433309166121,1040.5433309166121,1.9138946904279437,6,0,0,1,0
2008-10-03 00:00:00,15.663187,-291.4108806636297,291.4108806636297,0.7243447874658302,4,0,0,1,0
2008-10-06 00:00:00,14.787395,-575.3805330211477,575.3805330211477,0.3303844235469339,9,1,0,1,0
2008-10-07 00:00:00,14.004235,-544.1534481622153,544.1534481622153,1.2085862658337592,6,0,0,1,0
2008-10-08 00:00:00,14.501079,348.63276579704973,348.63276579704973,1.158489759395057,5,0,0,1,0
2008-10-09 00:00:00,13.490552,-722.3347186915947,722.3347186915947,0.09497952810996263,7,0,0,1,0
2008-10-10 00:00:00,14.307395,587.8694788397003,587.8694788397003,-0.835283194738896,3,0,0,1,0
2008-10-13 00:00:00,15.54529,829.8116238707461,829.8116238707461,3.1114924260342174,7,1,0,1,0
2008-10-14 00:00:00,14.896872,-426.0644082643367,426.0644082643367,-0.24798795081543226,11,0,0,1,0
2008-10-15 00:00:00,13.886344,-702.4534684946666,702.4534684946666,1.74512424963768,17,0,0,1,0
2008-10-16 00:00:00,16.084242,1469.341237532452,1469.341237532452,0.22915715652881413,14,0,0,1,0
2008-10-17 00:00:00,16.404238,196.99681150695395,196.99681150695395,-1.5451489687016362,8,0,0,1,0
2008-10-20 00:00:00,17.32214,544.4573600280103,544.4573600280103,-2.3352503505482227,0,1,0,1,0
2008-10-21 00:00:00,16.606348,-422.0042018266802,422.0042018266802,0.20098664235462976,19,0,0,1,0
2008-10-22 00:00:00,16.3874,-132.7228504197371,132.7228504197371,-0.14723400274354934,7,0,0,1,0
2008-10-23 00:00:00,16.496874,66.58161553153043,66.58161553153043,-2.185095739767791,4,0,0,1,0
2008-10-24 00:00:00,16.572662,45.83561903381336,45.83561903381336,-1.164456777563647,10,0,0,1,0
2008-10-27 00:00:00,16.522137,-30.533522354095787,30.533522354095787,-1.3195643232840601,3,1,0,1,0
2008-10-28 00:00:00,19.351616,1580.7481212028686,1580.7481212028686,-1.2206052417669717,11,0,0,1,0
2008-10-29 00:00:00,17.717928,-881.9892188304595,881.9892188304595,-0.2584502114602431,10,0,0,1,0
2008-10-30 00:00:00,18.703194,541.1730309704035,541.1730309704035,-1.209735942734039,7,0,0,1,0
2008-10-31 00:00:00,18.753721,26.978746459414353,26.978746459414353,-1.2106027501173897,10,0,0,1,0
2008-11-03 00:00:00,18.880035,67.12828468700397,67.12828468700397,0.786675674771533,44,1,0,1,0
2008-11-04 00:00:00,21.667408,1377.0418149761426,1377.0418149761426,0.6019533673229958,15,0,0,1,0
2008-11-05 00:00:00,21.027407,-299.8251396182823,299.8251396182823,0.7567772531900027,1,0,0,1,0
2008-11-06 00:00:00,21.178988,71.8287604133274,71.8287604133274,-0.6923685873645031,4,0,0,1,0
2008-11-07 00:00:00,21.658987,224.10914136481833,224.10914136481833,-2.3352503505482227,0,0,0,1,0
2008-11-10 00:00:00,21.7432,38.80592730512587,38.80592730512587,0.8491894936855312,7,1,0,1,0
2008-11-11 00:00:00,20.707407,-488.0960261951509,488.0960261951509,0.36705893851647886,2,0,0,1,0
2008-11-12 00:00:00,19.764248,-466.16813381823516,466.16813381823516,-0.6879394639446377,5,0,0,1,0
2008-11-13 00:00:00,21.094776,651.5077791794668,651.5077791794668,-0.9910090730853082,3,0,0,1,0
2008-11-14 00:00:00,19.755827,-655.7694108324679,655.7694108324679,1.3264579832706922,4,0,0,1,0
2008-11-17 00:00:00,18.720034,-538.5419851955725,538.5419851955725,1.1475565956056926,1,1,0,1,0
2008-11-18 00:00:00,18.972668,134.05129891210385,134.05129891210385,2.2167807269831328,7,0,0,1,0
2008-11-19 00:00:00,17.498981,-808.5676651563252,808.5676651563252,0.39998842272414264,4,0,0,1,0
2008-11-20 00:00:00,17.642138,81.47594385666903,81.47594385666903,1.109830299419389,9,0,0,1,0
2008-11-21 00:00:00,19.578983,1041.664499491656,1041.664499491656,-2.3352503505482227,0,0,0,1,0
2008-11-24 00:00:00,21.103197,749.6785059469653,749.6785059469653,2.370582533275995,2,1,0,1,0
2008-11-25 00:00:00,21.162146,27.894740248207377,27.894740248207377,1.9124895995375908,3,0,0,1,0
2008-11-26 00:00:00,21.246355,39.71331628768536,39.71331628768536,1.9174402363344525,5,0,0,1,0
2008-11-28 00:00:00,22.113726,400.13150456679483,400.13150456679483,-1.3247438562166092,5,0,0,1,0
2008-12-01 00:00:00,19.486353,-1264.8412729327106,1264.8412729327106,0.11014396426639712,49,1,0,1,0
2008-12-02 00:00:00,21.120041,805.0802571483774,805.0802571483774,-0.03332382903618998,31,0,0,1,0
2008-12-03 00:00:00,21.381094,122.84673480857823,122.84673480857823,1.0180041958932968,12,0,0,1,0
2008-12-04 00:00:00,21.625305,113.57083159811484,113.57083159811484,-0.4029605302542341,19,0,0,1,0
2008-12-05 00:00:00,23.831625,971.4932337643561,971.4932337643561,-0.6079308476713318,13,0,0,1,0
2008-12-08 00:00:00,25.886366,827.0294069592154,827.0294069592154,0.6317367208007091,5,1,0,1,0
2008-12-09 00:00:00,24.858994,-404.9680218634525,404.9680218634525,2.8619867760507507,7,0,0,1,0
2008-12-10 00:00:00,25.111628,101.11387144277194,101.11387144277194,-0.4352621229285476,4,0,0,1,0
2008-12-11 00:00:00,22.728462,-997.1303410019997,997.1303410019997,-0.42990181562971996,5,0,0,1,0
2008-12-12 00:00:00,24.168465,614.3071252224,614.3071252224,0.4287030783357485,25,0,0,1,0
2008-12-15 00:00:00,23.764257,-168.66039104373385,168.66039104373385,0.5701173878041004,11,1,0,1,0
2008-12-16 00:00:00,26.88847,1235.1492507404353,1235.1492507404353,-0.747091153359803,7,0,0,1,0
2008-12-17 00:00:00,25.431627,-557.0401324758955,557.0401324758955,0.7679369949512916,22,0,0,1,0
2008-12-18 00:00:00,25.785313,138.11509330523617,138.11509330523617,0.479682643121777,18,0,0,1,0
2008-12-19 00:00:00,25.170572,-241.2953191382755,241.2953191382755,0.40041367825627644,12,0,0,1,0
2008-12-22 00:00:00,25.818996,254.34965721048042,254.34965721048042,-0.597053024955051,27,1,0,1,0
2008-12-23 00:00:00,24.791624,-406.0464588907897,406.0464588907897,0.5057811031406375,10,0,0,1,0
2008-12-24 00:00:00,25.212679,168.4114872027802,168.4114872027802,-2.3352503505482227,1,0,0,1,0
2008-12-26 00:00:00,25.027414,-73.75218822637646,73.75218822637646,-2.3352503505482227,0,0,0,1,0
2008-12-29 00:00:00,25.15373,50.344116026116616,50.344116026116616,-0.23122052495409567,5,1,0,1,0
2008-12-30 00:00:00,25.389524,93.30452314397085,93.30452314397085,-0.6146044835138109,5,0,0,1,0
2008-12-31 00:00:00,24.488468,-361.3433514045523,361.3433514045523,-1.0935025429211902,1,0,0,1,0
2009-01-02 00:00:00,25.717941,489.86528870549466,489.86528870549466,-1.146409907953068,2,0,1,1,0
2009-01-05 00:00:00,24.909521,-319.3874186854876,319.3874186854876,0.24141422029488382,14,1,1,1,0
2009-01-06 00:00:00,24.926361,6.758183046080819,6.758183046080819,-1.1619764919578186,28,0,1,1,0
2009-01-07 00:00:00,24.176888,-305.28782670813246,305.28782670813246,0.1678198868014659,15,0,1,1,0
2009-01-08 00:00:00,24.269518,38.24024134157178,38.24024134157178,1.1679535202944868,8,0,1,1,0
2009-01-09 00:00:00,23.696884,-238.77596927941033,238.77596927941033,-0.7954495620671055,14,0,1,1,0
2009-01-12 00:00:00,24.471624,321.70679528359864,321.70679528359864,0.056397164282365554,8,1,1,1,0
2009-01-13 00:00:00,24.252678,-89.87197956455928,89.87197956455928,-1.1875619993698014,7,0,1,1,0
2009-01-14 00:00:00,24.075834,-73.18445447182957,73.18445447182957,0.44791800482936917,9,0,1,1,0
2009-01-15 00:00:00,24.597942,214.54182073434941,214.54182073434941,0.37127333731197726,6,0,1,1,0
2009-01-16 00:00:00,25.15373,223.43414785890565,223.43414785890565,-0.47476558801634944,19,0,1,1,0
2009-01-20 00:00:00,22.829517,-969.5189174334004,969.5189174334004,-0.582549129121913,5,0,1,1,0
2009-01-21 00:00:00,22.610569,-96.36852115672063,96.36852115672063,1.3008983889950139,7,0,1,1,0
2009-01-22 00:00:00,22.635832,11.166856177231283,11.166856177231283,-0.4950087859132752,16,0,1,1,0
2009-01-23 00:00:00,22.36636,-119.76093110516142,119.76093110516142,1.449595240441076,12,0,1,1,0
2009-01-26 00:00:00,22.004251,-163.22382371188678,163.22382371188678,2.083212283199444,1,1,1,1,0
2009-01-27 00:00:00,21.945305,-26.82440539122907,26.82440539122907,-0.7938217041816866,9,0,1,1,0
2009-01-28 00:00:00,22.745306,358.05573011799663,358.05573011799663,-0.8018921384621075,9,0,1,1,0
2009-01-29 00:00:00,21.414778,-602.7754998962536,602.7754998962536,-0.07104382678523793,5,0,1,1,0
2009-01-30 00:00:00,20.227404,-570.4292577360395,570.4292577360395,0.5377484998732476,10,0,1,1,0
2009-02-02 00:00:00,21.010567,379.871829672337,379.871829672337,1.3597850406510015,43,1,0,1,0
2009-02-03 00:00:00,22.240042,568.6885622806774,568.6885622806774,0.5391184261464683,23,0,0,1,0
2009-02-04 00:00:00,22.349518,49.103969616956284,49.103969616956284,2.4397758118384365,8,0,0,1,0
2009-02-05 00:00:00,23.71373,592.4945046021338,592.4945046021338,1.2383127576539141,13,0,0,1,0
2009-02-06 00:00:00,23.974781,109.4828092094615,109.4828092094615,-0.03068277026129234,12,0,0,1,0
2009-02-09 00:00:00,23.898993,-31.661620540677358,31.661620540677358,-2.3352503505482227,0,1,0,1,0
2009-02-10 00:00:00,22.560041,-576.5608015450118,576.5608015450118,-2.3352503505482227,0,0,0,1,0
2009-02-11 00:00:00,22.037937,-234.14866641205467,234.14866641205467,1.9492059509550599,4,0,0,1,0
2009-02-12 00:00:00,22.105305,30.52247603437438,30.52247603437438,1.549987215992145,10,0,0,1,0
2009-02-13 00:00:00,21.675827,-196.19948471645935,196.19948471645935,0.7695467503133165,7,0,0,1,0
2009-02-17 00:00:00,21.086355,-275.7152766640901,275.7152766640901,1.335016834729154,5,0,0,1,0
2009-02-18 00:00:00,20.842144,-116.49058156098549,116.49058156098549,2.0032702528866335,2,0,0,1,0
2009-02-19 00:00:00,21.633726,372.76395206576404,372.76395206576404,0.3940417205506338,13,0,0,1,0
2009-02-20 00:00:00,21.43162,-93.86084290081453,93.86084290081453,-0.6343551165454294,4,0,0,1,0
2009-02-23 00:00:00,21.397934,-15.730262774197849,15.730262774197849,-0.3812527148250366,6,1,0,1,0
2009-02-24 00:00:00,21.692673,136.8017844906357,136.8017844906357,-0.2320310896856027,5,0,0,1,0
2009-02-25 00:00:00,21.120041,-267.52153636255116,267.52153636255116,0.7460212491224955,4,0,0,1,0
2009-02-26 00:00:00,20.185301,-452.67733866921395,452.67733866921395,-2.3352503505482227,0,0,0,1,0
2009-02-27 00:00:00,20.075827,-54.38211756008497,54.38211756008497,-0.11330136386043978,11,0,0,1,0
2009-03-02 00:00:00,19.183195,-454.8181914810811,454.8181914810811,-2.3352503505482227,0,1,0,1,0
2009-03-03 00:00:00,18.652666,-280.45550417774,280.45550417774,-0.5533863452364234,5,0,0,1,0
2009-03-04 00:00:00,20.614777,1000.1906379911646,1000.1906379911646,-0.35419545559501053,6,0,0,1,0
2009-03-05 00:00:00,19.090563,-768.1401955101452,768.1401955101452,1.2875131597228076,12,0,0,1,0
2009-03-06 00:00:00,18.863195,-119.81460175051889,119.81460175051889,1.409096900535332,8,0,0,1,0
2009-03-09 00:00:00,18.576878,-152.94979881181632,152.94979881181632,-1.4295048908673282,1,1,0,1,0
2009-03-10 00:00:00,19.62109,546.8731902250836,546.8731902250836,0.3069679652755788,6,0,0,1,0
2009-03-11 00:00:00,19.191614,-221.31595361380772,221.31595361380772,0.8313638580467675,26,0,0,1,0
2009-03-12 00:00:00,19.764248,294.0123618373112,294.0123618373112,-0.0013391382332631017,13,0,0,1,0
2009-03-13 00:00:00,19.578983,-94.17953974446748,94.17953974446748,1.0206028222507177,10,0,0,1,0
2009-03-16 00:00:00,18.635824,-493.7094517428247,493.7094517428247,-0.388422518890191,15,1,0,1,0
2009-03-17 00:00:00,19.680037,545.1902188039992,545.1902188039992,3.9846899837923453,1,0,0,1,0
2009-03-18 00:00:00,20.17688,249.32622745401906,249.32622745401906,0.12747975516194734,7,0,0,1,0
2009-03-19 00:00:00,19.848457,-164.11123334690475,164.11123334690475,1.1570913801425442,4,0,0,1,0
2009-03-20 00:00:00,19.814775,-16.98399570487905,16.98399570487905,0.8396609569910239,6,0,0,1,0
2009-03-23 00:00:00,20.395828,289.0249858740337,289.0249858740337,2.0793831101452023,2,1,0,1,0
2009-03-24 00:00:00,18.332666,-1066.4587422940258,1066.4587422940258,0.19525935885526774,9,0,0,1,0
2009-03-25 00:00:00,19.2253,475.4262404949532,475.4262404949532,-0.5822353171819779,9,0,0,1,0
2009-03-26 00:00:00,20.193722,491.44644070723604,491.44644070723604,-2.3352503505482227,0,0,0,1,0
2009-03-27 00:00:00,19.258984,-473.9411086076818,473.9411086076818,-0.25359624292924354,7,0,0,1,0
