obs,pos_t_ratios,neg_t_ratios,med_vol_t_ratios,pos_coeffs,neg_coeffs,med_vol_coeffs
"2004-04-05 00:0",1.79540390798794,1.60734676835506,1.44282155738685,5.3670378694491,6.00317140439672,0.798342026768444
"2004-04-06 00:0",1.81788376868908,1.6151292482052,1.44008718504095,5.48159450797349,6.01131729481015,0.793961650749067
"2004-04-07 00:0",1.75066486893639,1.55853106218558,1.49612382352651,5.33257885229071,5.88230929867594,0.817692583243564
"2004-04-08 00:0",1.74239939476522,1.55513315603136,1.5280494625267,5.3137985913246,5.83433661369762,0.829432573847244
"2004-04-12 00:0",1.71874222243201,1.50186188035347,1.49576325047722,5.23100589058912,5.67682363744404,0.811012845038334
"2004-04-13 00:0",1.69466485059561,1.42884131219914,1.48436404407774,5.14218681135114,5.33189741066728,0.806935523830605
"2004-04-14 00:0",1.67818285648265,1.43676774567253,1.53136603504739,5.24128794965965,5.37162375095407,0.826920200758969
"2004-04-15 00:0",1.63883693983275,1.4397210100277,1.41512887625021,5.08654194981045,5.38531055218547,0.761738120247171
"2004-04-16 00:0",1.63721120400035,1.40835559051237,1.4229326994072,5.07913442080199,5.28863120557929,0.758565881466386
"2004-04-19 00:0",1.64419697440929,1.40459438843352,1.32040775576608,5.10099490093591,5.27845491252175,0.708181751159005
"2004-04-20 00:0",1.61895206299688,1.42421324778443,1.40674294116034,5.06014270979518,5.35012594037577,0.7319336531624
"2004-04-21 00:0",1.64669437166118,1.43529632673535,1.42127354805647,5.20730271136542,5.41332293218485,0.736868273877301
"2004-04-22 00:0",1.66666524161391,1.43764783449356,1.4412339640243,5.24041089223363,5.41252381510279,0.747337283007671
"2004-04-23 00:0",1.73208129039514,1.36572438221372,1.5034636807482,5.41130593328418,5.26528939574898,0.766326056838322
"2004-04-26 00:0",1.73806211859081,1.36826220636587,1.50882157492835,5.39447656666262,5.30474295405884,0.775348356876505
"2004-04-27 00:0",1.74766399070236,1.35841373706726,1.5151995957195,5.50301761136914,5.43400277215244,0.769684136590371
"2004-04-28 00:0",1.8106279222373,1.36936846506973,1.41465394153898,5.69742806863307,5.48004814168757,0.725956046021738
"2004-04-29 00:0",1.81425783851056,1.37349226519978,1.44975130167489,5.73128035133438,5.39932656074164,0.748238223594233
"2004-04-30 00:0",1.8135556673955,1.36577286726178,1.49149175619629,5.65926966647929,5.3526368682718,0.762254150568784
"2004-05-03 00:0",1.82639816287638,1.37233408104093,1.53589186129358,5.80482958819144,5.37239840539268,0.776335726840598
"2004-05-04 00:0",1.83354546131583,1.38158535972298,1.54209429147115,5.77709848543856,5.4530258439804,0.778978135565915
"2004-05-05 00:0",1.80473667264669,1.32883717086797,1.64137806990841,5.73377307175525,5.42161195906891,0.817065125809914
"2004-05-06 00:0",1.82161410435746,1.35911065403806,1.530999351794,5.79364026682619,5.63371299139045,0.774257883459537
"2004-05-07 00:0",1.85833375039655,1.35705229114492,1.42433245731406,5.95756404544516,5.65327760315058,0.733660248093371
"2004-05-10 00:0",1.83107056046937,1.37490103054456,1.39077513879112,5.84271493648393,5.73696937891649,0.719026513662614
"2004-05-11 00:0",1.80176231374075,1.42065609476403,1.40547795105633,5.72283263638611,5.87782432103255,0.730948132294442
"2004-05-12 00:0",1.76656958477963,1.42480726328935,1.39485642473333,5.6104843699756,5.87265879020581,0.728226325375387
"2004-05-13 00:0",1.75851899397905,1.42096760123193,1.35350883147024,5.5753563220463,5.86916282541272,0.71588922843623
"2004-05-14 00:0",1.8171032270986,1.45316477519752,1.35928633506632,5.7412376340968,5.9353563009506,0.718746865012234
"2004-05-17 00:0",1.78636400787415,1.43257750223155,1.32742197479969,5.64543042885434,5.91185596197896,0.707819638067792
"2004-05-18 00:0",1.79421619785751,1.51080332316856,1.21640536374892,5.71636517663424,6.40315756937604,0.651158717739349
"2004-05-19 00:0",1.6768925952811,1.56193137439478,1.2408476232856,5.36086699103065,6.56376937011837,0.664852338322477
"2004-05-20 00:0",1.70849362584189,1.52964747600339,1.14617818943016,5.43748395314851,6.46390360842012,0.623555276584054
"2004-05-21 00:0",1.76697538265389,1.51194553189013,1.16826366553027,5.68581523436952,6.49255889537122,0.638216742325543
"2004-05-24 00:0",1.70184736804398,1.52292947087609,1.13149959670498,5.44793074805191,6.5314089877178,0.616582758165691
"2004-05-25 00:0",1.75235920522671,1.54475566260568,1.13180790170826,5.61158842710299,6.66023877258069,0.619033690536187
"2004-05-26 00:0",1.73687611659775,1.48657668125031,1.08476215651674,5.54033298555614,6.38849108024564,0.591221395930644
"2004-05-27 00:0",1.80197236707613,1.46318136313417,0.374174557663383,5.70468752422427,6.24957970377705,0.214960715323933
"2004-05-28 00:0",1.91844317153925,1.26379557456163,0.395495136691675,6.04290300228458,5.60776150302829,0.226150715530663
"2004-06-01 00:0",1.95045834877091,1.25603602442994,0.398900542427038,6.14958721768015,5.71019484564027,0.226894607556307
"2004-06-02 00:0",2.01098560485467,1.28761766480099,0.870174494771755,6.36665239486786,5.8818078871081,0.464506969637
"2004-06-03 00:0",2.03141300543781,1.32499467895825,0.615118329952821,6.43377791157899,5.96904764189483,0.320629601442611
"2004-06-04 00:0",2.0476525030463,1.30527208237031,0.649502371096316,6.22277418901959,5.87668083387461,0.338101568278002
"2004-06-07 00:0",2.05091547932307,1.25756156455617,0.644210539762367,6.22245083009615,5.67469565014627,0.335927805495535
"2004-06-08 00:0",2.10932130009392,1.24822831070868,0.72115565198805,6.36953142964473,5.64234073651649,0.371809599425653
"2004-06-09 00:0",2.10097591945058,1.24827784010752,0.763478216787878,6.34500830787983,5.63361527483631,0.389234580960441
"2004-06-10 00:0",2.09725258162508,1.25128072571826,0.842293607106274,6.34490550910498,5.62837661787885,0.428128484804803
"2004-06-14 00:0",2.10314459043862,1.25309566205434,0.838559900349815,6.35528873212199,5.62817936774186,0.42701167033203
"2004-06-15 00:0",2.11555957685577,1.2468856472971,0.686641747427218,6.38365766273053,5.59568318027668,0.352758317386799
"2004-06-16 00:0",1.9386638658342,1.23752816841436,0.667988497758445,6.15860132378574,5.54503666076538,0.342138295922999
"2004-06-17 00:0",1.92861900960485,1.24074008113627,0.741585428223346,6.12129696742374,5.59905191724125,0.377042566857685
"2004-06-18 00:0",1.9330148858164,1.24471828399738,0.70621061559543,6.12685610325954,5.60193746394883,0.358146713450174
"2004-06-21 00:0",1.9057413657003,1.20077428045028,0.735050749769877,6.059239799813,5.38197601394864,0.370433773690629
"2004-06-22 00:0",2.1917358212547,1.17591249633894,0.803266180999344,7.02742872160072,5.25869007728491,0.40597643083624
"2004-06-23 00:0",2.181864555571,1.15320347009153,0.773051830058139,7.00576083839456,5.13612001166185,0.385676951769425
"2004-06-24 00:0",2.1778803036281,1.13440770465181,0.752335701277465,6.9971562632836,5.05498537727418,0.375471037561058
"2004-06-25 00:0",2.15979536729734,1.18057619724525,0.735083102617537,6.88987303520142,5.21768680497015,0.366595804883083
"2004-06-28 00:0",2.14132522659636,1.14326386055,0.690361145559849,6.81750055694969,5.05127814360337,0.344097991113328
"2004-06-29 00:0",2.2020643725931,1.05932805591293,0.683980438111934,7.00975464308197,4.64992646386523,0.339399132706365
"2004-06-30 00:0",2.19704409412206,1.05132814224572,0.683315861777047,7.02563421564352,4.62228564432213,0.338250221319179
"2004-07-01 00:0",2.19599939359889,1.04735997240038,0.647188957778985,7.0867403716016,4.64516553291279,0.31970118813317
"2004-07-02 00:0",2.08247443909195,1.02025234818425,0.611510657410872,6.77924247823161,4.54725585652456,0.304190986443981
"2004-07-06 00:0",2.09231946650334,1.00703253449204,0.596915212111599,6.80340472491878,4.79816983559672,0.300077140638738
"2004-07-07 00:0",2.05850987456053,1.03950027836399,0.777247870655007,6.68892646496426,4.96552246935132,0.390934623838913
"2004-07-08 00:0",2.03673554361522,1.01262481281614,0.781385940161107,6.62335010522216,4.82843913698991,0.389793708494285
"2004-07-09 00:0",2.03513887823429,1.01445387624949,0.694504853083946,6.62660821162693,4.84279383555377,0.340872737987599
"2004-07-12 00:0",2.03368794985113,1.00601926526992,0.673280299521481,6.63732630170805,4.75532642441856,0.331394482386188
"2004-07-13 00:0",2.01450021876776,1.02571746917077,0.639045364969227,6.56160891397012,4.85883118418236,0.31504039943462
"2004-07-14 00:0",2.00345320266584,1.02186637888312,0.635358929196899,6.50032931521717,4.84296770396809,0.313958533315223
"2004-07-15 00:0",2.02543267390979,1.02485740152492,0.621790613049329,6.47588532819888,4.86928669156381,0.307473924047875
"2004-07-16 00:0",2.02672328964997,1.02535558319627,0.626979809150731,6.68716894281652,4.87625485346426,0.310106882677692
"2004-07-19 00:0",2.05009656085424,1.03996402797942,0.572984462140585,6.77234569312433,4.98154711136411,0.283721530751604
"2004-07-20 00:0",1.96738271540823,1.09181747431665,0.595393203559277,6.45552999230517,5.19412189794171,0.295030471766242
"2004-07-21 00:0",2.05764206644534,1.13763406748179,0.443612106017669,6.73360344487844,5.49822286548123,0.220827074192817
"2004-07-22 00:0",2.08838952258535,1.13360477391058,0.44171440546186,6.82545432236737,5.57782693005388,0.223045865956626
"2004-07-23 00:0",2.09045292422452,1.15042248272516,0.320726809677976,6.84471120331245,5.64834527380783,0.164246225445433
"2004-07-26 00:0",2.08942171759037,1.14901035044553,0.321716659791412,6.85916648903485,5.66215156671309,0.164736691904148
"2004-07-27 00:0",2.08365728738847,1.1366287916555,0.317754051011242,6.84222007084053,5.61246649908735,0.162529018718294
"2004-07-28 00:0",2.19724448489525,1.11002596998789,0.318468782159772,7.20985864148266,5.51770290330942,0.1631283811321
"2004-07-29 00:0",2.17823081054876,1.09589799053376,0.273036888066275,7.16424159587891,5.46917389891037,0.140157221307085
"2004-07-30 00:0",2.15026983749603,1.11628761775574,0.255683773170928,7.08626412412366,5.62123033476888,0.131389857024475
"2004-08-02 00:0",2.06000608823798,1.04928393771744,0.252798866403926,6.87349781651764,5.2767060929915,0.131022421805541
"2004-08-03 00:0",2.04451631753792,1.03709093863494,0.240044612064417,6.83602405721172,5.21007859377059,0.12515842145807
"2004-08-04 00:0",2.06650338334459,1.03999278953595,0.421055478513029,6.93063446022051,5.22986238267332,0.212990290159818
"2004-08-05 00:0",2.11024456851206,0.932373062044032,0.348833236248903,7.2371996147526,4.63134547925981,0.173898681680748
"2004-08-06 00:0",2.14366611586752,0.941290722128549,0.385041580727869,7.26928357227787,4.66391671751156,0.190545065563903
"2004-08-09 00:0",2.14506748551724,0.881419821916036,0.384953004485822,7.28310892416154,4.29988612244536,0.190819948236202
"2004-08-10 00:0",2.08196260200316,0.896069207250249,0.44225474926638,6.98974834268963,4.41434972240183,0.2175487598681
"2004-08-11 00:0",2.07441203254041,0.909071133765187,0.463055709093604,6.96968592092794,4.53005992367433,0.225622015235331
"2004-08-12 00:0",2.10089538334968,0.927088641053749,0.479768662577734,7.0363739747982,4.60893225723482,0.233491922557936
"2004-08-13 00:0",2.10511820759652,0.92596728746755,0.46589423879635,7.04850155298834,4.60097350298875,0.225980520350976
"2004-08-16 00:0",2.11575703106862,0.972648184302402,0.443182603826431,7.08023419914018,4.73656831387869,0.215230816038756
"2004-08-17 00:0",2.11583264461072,1.00294511589723,0.389251907260717,7.08192105884795,4.8759983971848,0.189859221902081
"2004-08-18 00:0",2.12872326248258,1.00952153036416,0.382979091638028,7.16191828195295,4.92667898683846,0.187028185589985
"2004-08-19 00:0",2.23945280477906,1.06027205984875,0.385363831829108,7.45424193444399,5.16174491177005,0.18848310702373
"2004-08-20 00:0",2.23572344489037,1.02980789481212,0.469911063354389,7.42214017623233,4.99584786776766,0.229847588342997
"2004-08-23 00:0",2.21648349350484,0.991500672943592,0.38794284886842,7.33044425311034,4.77446211249714,0.187276441179818
"2004-08-24 00:0",1.85269019828621,0.841765196575459,0.233488178866052,6.4733358886967,4.20723181479438,0.112854938201287
"2004-08-25 00:0",1.86483356508503,0.786154235757603,0.130205021355038,6.54264576233572,3.90531098655409,0.0635341862849934
"2004-08-26 00:0",1.75743390154011,0.730509649168306,0.19846320087348,6.35294115460642,3.63106067249963,0.096129588833469
"2004-08-27 00:0",1.75951955500092,0.7411354697765,0.167087281053331,6.37516086810675,3.69349403352015,0.0808762825629533
"2004-08-30 00:0",1.74514609418112,0.749544561187793,0.183853984944719,6.33742756002599,3.72804256053494,0.0887320294346093
"2004-08-31 00:0",1.68713379728365,0.779595951219688,0.182043339706179,6.18731044577498,3.88144862481308,0.087980803048813
"2004-09-01 00:0",1.62814947058397,0.757510119260762,0.180283535277027,5.94888261291262,3.76998955061469,0.0874074056897774
"2004-09-02 00:0",1.6239380642525,0.784204393638065,0.15411723732139,5.9391226838527,3.90852459062489,0.0745993479711491
"2004-09-03 00:0",1.6307898251581,0.818870876842464,0.137258426056775,5.95595686757212,4.10710557996789,0.0663302336204277
"2004-09-07 00:0",1.64409250468867,0.813790955404239,0.201942431696665,6.03319069207431,4.10380636512449,0.0972532986615433
"2004-09-08 00:0",1.69359221555866,0.83201699935456,0.11208242949711,6.42589796849365,4.29436085107263,0.0540857089906353
"2004-09-09 00:0",1.6890919211572,0.808213386584896,0.155563611280481,6.37008339832904,4.13412126282439,0.0748238756034549
"2004-09-10 00:0",1.64305928933862,0.747910547908459,0.203080759419668,6.17216353474539,3.7933644729801,0.0974248361308495
"2004-09-13 00:0",1.65828491361193,0.748610503421951,0.202213157839998,6.25930710895909,3.75697896831925,0.0966569141525674
"2004-09-14 00:0",1.60885029268627,0.757053346359324,0.210279998466924,6.17243488633494,3.79232860894219,0.100643367761681
"2004-09-15 00:0",1.41103339476671,0.776196992914352,0.281071032183602,5.41469283024463,3.89210055291622,0.134051115006143
"2004-09-16 00:0",1.42346059425873,0.779920232737351,0.289666733497377,5.43071499524868,3.88377228954504,0.136431329612746
"2004-09-17 00:0",1.49164206391026,0.72312262234108,0.417913814009839,5.73987056736661,3.59481604414793,0.197558938546392
"2004-09-20 00:0",1.49661384648974,0.704071274931753,0.415780006340695,5.74198975444432,3.4958092113063,0.197071317021658
"2004-09-21 00:0",1.50525331961506,0.676092485496566,0.407788145471388,5.77425221000043,3.35221639456785,0.193073203030423
"2004-09-22 00:0",1.45592285947546,0.80920083070084,0.220242570225021,5.56968020314608,4.03079029870596,0.105287252873803
"2004-09-23 00:0",1.46576822417592,0.819084321060307,0.228485783263789,5.60741132110925,4.0716732487187,0.109916615042088
"2004-09-24 00:0",1.46921115352907,0.818151426156417,0.239609197149316,5.69599129730043,4.06887606437729,0.115357379796753
"2004-09-27 00:0",1.47345304239795,0.827528575477659,0.374370963486532,5.68788946195133,4.09824147304332,0.178554321791919
"2004-09-28 00:0",1.47675025941573,0.815361034385248,0.384838969749304,5.70441403733351,4.07142142800696,0.183346809641245
"2004-09-29 00:0",1.49708734348158,0.843418886882981,0.401565925555767,5.88121162248501,4.32248117802869,0.192284548986332
"2004-09-30 00:0",1.55346134087742,0.920975708756808,0.335380752797654,6.07217152125945,4.63270388106139,0.161273564516415
"2004-10-01 00:0",1.56682876092842,1.02264317896015,0.313297664071319,6.13697918538518,5.13840462253246,0.150598886520573
"2004-10-04 00:0",1.58684609701797,1.01685396242981,0.28564700920455,6.22419911154697,5.10900689766753,0.136938724345153
"2004-10-05 00:0",1.39450253146223,1.11705115447399,0.123834404750747,5.44787516513288,5.61764630870938,0.0606248055941843
"2004-10-06 00:0",1.45378621019625,1.11164758426259,0.154079597113675,5.5909220401854,5.57383377877744,0.0755329814114502
"2004-10-07 00:0",1.46264006521585,1.11389282283621,0.165226542861354,5.66556017882973,5.62450901312591,0.0808859492272116
"2004-10-08 00:0",1.47706001945855,1.11951526834885,0.115983572689697,5.72768102514811,5.65482787366357,0.0568865290497646
"2004-10-11 00:0",1.47367212304463,1.10236513379518,0.166411082740948,5.7245535758814,5.52716007247432,0.0813347121944948
"2004-10-12 00:0",1.4582298596193,1.10094933428588,0.158157031455575,5.55226982043197,5.50473742084275,0.0765132393246959
"2004-10-13 00:0",1.44278840399328,1.12561099021243,0.235959519544395,5.50926543291893,5.61565175263809,0.11191198006441
"2004-10-14 00:0",1.49395181873368,1.03882958383066,0.259681147722218,5.73621618727534,5.16796419085661,0.122292961475512
"2004-10-15 00:0",1.52872179897376,1.07116583687226,0.361152205729709,5.85655364479084,5.32184901901012,0.163271712925646
"2004-10-18 00:0",1.45391283781447,1.05596550568057,0.561732859052584,5.53962035358463,5.20078819359674,0.254863210324724
"2004-10-19 00:0",1.45185784771404,1.05640920940611,0.498838424694642,5.53631975320706,5.19604747825094,0.228264713814371
"2004-10-20 00:0",1.4187996929102,1.10664767273349,0.545007560353047,5.41363529546389,5.49093236093941,0.249566466558519
"2004-10-21 00:0",1.47426920804859,1.00753709265108,0.486200410734791,5.43288213657229,4.93505741929452,0.222030731240814
"2004-10-22 00:0",1.43743962980506,1.00845329390383,0.481033857923792,5.28840495241749,4.93481051920218,0.219281951100082
"2004-10-25 00:0",1.44747458701156,0.9992226359868,0.436341411657786,5.33469209004686,4.88348330870581,0.201418375811478
"2004-10-26 00:0",1.45680228433895,1.03633617432374,0.467525066055291,5.3722440637669,5.2620921087334,0.214709215892001
"2004-10-27 00:0",1.48844054594446,0.968020513174205,0.447790132490275,5.490789813068,4.90721101542579,0.206720251051613
"2004-10-28 00:0",1.42974148111167,0.901027833984491,0.450920190906075,5.22415030609725,4.51929948370995,0.209113480280729
"2004-10-29 00:0",1.46453099664641,0.889367342426037,0.74455947520292,5.30216315876246,4.45949104651001,0.332492576663401
"2004-11-01 00:0",1.43950446473752,0.878654038495665,0.718739000925664,5.13725507747478,4.39687125241905,0.320937208121235
"2004-11-02 00:0",1.61229630136711,0.644242439262205,1.18892577054542,5.89077436962711,3.32742123693169,0.593480222116015
"2004-11-03 00:0",1.53518423616554,0.63314315166392,0.0440421641781344,5.63824475037892,3.33763623311199,0.0136193425795499
"2004-11-04 00:0",1.39523230883758,0.656477005448961,0.0708538767352006,5.07173877341098,3.46204545796104,0.0222004366028645
"2004-11-05 00:0",1.54133064337397,0.644056649096334,-0.115456401988676,5.52413809982123,3.43615982312861,-0.0368154639072316
"2004-11-08 00:0",1.49030738429735,0.628415753667964,-0.0886770240588806,5.41234167322459,3.3565135075074,-0.0289161327629798
"2004-11-09 00:0",1.46596301832951,0.624169649290664,-0.109270590388032,5.31359367637901,3.33074203726547,-0.0355274476602002
"2004-11-10 00:0",1.44637885275691,0.616871778717589,-0.0808377728929591,5.25480964231045,3.29170337275881,-0.026371855493991
"2004-11-11 00:0",1.42918287159703,0.620232829948384,-0.124411325727489,5.13318166734526,3.30019971979869,-0.0404773197946276
"2004-11-12 00:0",1.54308230608504,0.590099389318853,-0.0921869734028185,5.71645224600394,3.15346637092692,-0.0300304547495436
"2004-11-15 00:0",1.51468632495388,0.628647316490498,-0.0857006248117785,5.69243721743432,3.18333446953712,-0.0279687919383939
"2004-11-16 00:0",1.51139639676698,0.622409891176504,-0.0887734022957481,5.68607150552622,3.15496785811373,-0.0291628217313476
"2004-11-17 00:0",1.46890110251998,0.552360306799891,-0.0827920781178095,5.528313410314,2.7734834575158,-0.0271736996410133
"2004-11-18 00:0",1.50480696966661,0.543392368064553,-0.0263161932343625,5.59263133358074,2.70763420745786,-0.00865433472978583
"2004-11-19 00:0",1.48009832232646,0.489718121012304,-0.0583400479517911,5.51115330117956,2.39257300191822,-0.0190904379161479
"2004-11-22 00:0",1.49247780830207,0.489252389015289,-0.0992285297476145,5.57053936415478,2.40516173849936,-0.032123184262095
"2004-11-23 00:0",1.43500285594189,0.529298118078762,-0.114514383467144,5.32823774875126,2.61037466171277,-0.0369848349430349
"2004-11-24 00:0",1.45678447366702,0.520952705804088,-0.0982111230889332,5.43185828042898,2.56827438325968,-0.0318108135112449
"2004-11-26 00:0",1.41167748675739,0.540526096427006,-0.108372466436435,5.26043627296831,2.66305419668578,-0.0351116743443907
"2004-11-29 00:0",1.41641801044211,0.536306964496568,-0.0731579480551158,5.27089706805901,2.63970409744423,-0.0237250498325679
"2004-11-30 00:0",1.43547084723891,0.539860331521987,-0.145762157628717,5.35053194078505,2.6567291767157,-0.0466339229283233
"2004-12-01 00:0",1.42575304241553,0.431524633055653,0.0226792406149264,5.32183511452639,2.12594337207052,0.0077101246717825
"2004-12-02 00:0",1.45829446495267,0.40404330186963,-0.0433842091030528,5.31704255343317,1.98968010188917,-0.0145601899670975
"2004-12-03 00:0",1.36761199745089,0.416060639767634,-0.156143395342878,4.94839712988113,2.02751759628417,-0.0515959425489045
"2004-12-06 00:0",1.4643192788539,0.383124704119443,-0.0852921785480861,5.25340832982466,1.88994871650624,-0.0284165392719777
"2004-12-07 00:0",1.39080414986692,0.370688159580512,-0.197965349251698,4.94989214536672,1.82490493239274,-0.0647870507992725
"2004-12-08 00:0",1.38145667053221,0.370548913648634,-0.25953075498641,4.89292094344439,1.79334995469586,-0.0863658673611061
"2004-12-09 00:0",1.38351029822426,0.36505568806161,-0.267457983681174,4.89905990982959,1.74662493083616,-0.0889840949616918
"2004-12-10 00:0",1.24708947455847,0.502303620280083,-0.135421563731695,4.41074977762273,2.38852388193663,-0.045557235165486
"2004-12-13 00:0",1.22978091503058,0.480707254830079,-0.146325254996868,4.29075232584155,2.25853393776672,-0.0497908626239742
"2004-12-14 00:0",1.14558948766767,0.476024612580701,-0.204057029043132,3.95415928860245,2.23059918756988,-0.0688695205983965
"2004-12-15 00:0",1.31421056463006,0.427493732000436,-0.169257678948719,4.42826723797579,1.96850230074366,-0.0577477897258736
"2004-12-16 00:0",1.3904345123168,0.429247310005137,-0.0396100213121489,4.73083829045363,1.97543883609761,-0.013506995599928
"2004-12-17 00:0",1.46818899480424,0.492158096203829,-0.0334426952511819,4.93457386362658,2.19893891319971,-0.0116239536261687
"2004-12-20 00:0",1.48399910184707,0.486547828942183,-0.0553796464704509,4.97243024335059,2.17289768827305,-0.0190800666403295
"2004-12-21 00:0",1.47583917860916,0.487698004497284,-0.0795787890494256,4.93812050884502,2.17613935571678,-0.0275384765506508
"2004-12-22 00:0",1.50016731319291,0.490163015900682,-0.0263132083139672,4.97552214711993,2.18609227919236,-0.00925615167078285
"2004-12-23 00:0",1.49683931090158,0.503643417515143,-0.0235042751185297,4.96570914381328,2.20575651895607,-0.00826303390486938
"2004-12-27 00:0",1.49544751736996,0.503754126612505,-0.0114140695624582,4.96167387862118,2.20621816021262,-0.0040144184878579
"2004-12-28 00:0",1.49195621484754,0.505374311607619,0.00763110916006006,4.9508112424609,2.21348089927463,0.0026940899442303
"2004-12-29 00:0",1.48787448090388,0.497113870241436,-0.0527527624531125,4.94001507037348,2.17400047559864,-0.0186254078541593
"2004-12-30 00:0",1.37185841697174,0.560514660309495,-0.0614008649345552,4.57794290670903,2.47962956317166,-0.0219369189014764
"2004-12-31 00:0",1.39051179806939,0.607874936119961,-0.0489789091014032,4.6679526295617,2.78166034221698,-0.0174770773528337
"2005-01-03 00:0",1.43629964439063,0.564489160681008,-0.10054441418333,4.88752893023541,2.5788938990647,-0.0355150295119295
"2005-01-04 00:0",1.41782998884179,0.546744326042762,-0.0889536068171294,4.82007025447619,2.50992615884461,-0.0315617498531651
"2005-01-05 00:0",1.38011834715954,0.55226913503758,-0.0955493150178771,4.75603156105973,2.53961080891923,-0.0338383152223066
"2005-01-06 00:0",1.50479912889371,0.516423044233566,-0.0264040497415125,5.13332907694671,2.38470205141936,-0.00945992178702694
"2005-01-07 00:0",1.30193119074373,0.38777775472219,-0.00990457596173096,4.40754227573923,1.80276374042081,-0.00352428882392947
"2005-01-10 00:0",1.34104773750537,0.368720490717383,-0.0187906607146771,4.37028280935377,1.67171450339511,-0.00652369772058723
"2005-01-11 00:0",1.26259899036971,0.396005736122395,-0.0339452169937043,4.11767464106251,1.80018236084198,-0.0116546841939111
"2005-01-12 00:0",1.25614380961562,0.373645604974061,-0.0403970131065121,4.09370115315576,1.68696941893702,-0.0139839140096389
"2005-01-13 00:0",1.20699513493707,0.380091993228918,-0.0474382413873137,3.86491856720743,1.71406841715532,-0.016374464434242
"2005-01-14 00:0",1.18616245553993,0.378267003306778,-0.105883385129567,3.75789548504081,1.64040245530124,-0.0364496178732146
"2005-01-18 00:0",1.18915152370698,0.383917247354792,-0.113861218250773,3.7278527458571,1.66449282605578,-0.0392773675290915
"2005-01-19 00:0",1.19259173982252,0.39101238206059,-0.118738349434331,3.7320083794387,1.70714729671464,-0.0409235200576829
"2005-01-20 00:0",1.11040678012344,0.389286955546837,-0.280787164596007,3.41792328455728,1.67510796369253,-0.0954853444201299
"2005-01-21 00:0",0.750589338307733,-0.980296563619613,0.320193794908133,1.43878855146389,-2.21696369067932,0.0921716918626883
"2005-01-24 00:0",0.743761818847495,-0.970111917498996,0.563211830214417,1.45572778878679,-2.1883168451978,0.212312298462093
"2005-01-25 00:0",0.664030133747481,-0.948926861145703,0.525578997335223,1.27457160580355,-2.14608504351582,0.204665585751187
"2005-01-26 00:0",0.669848906095149,-0.427932887110783,0.575532029128656,1.25025036922223,-1.06253311145319,0.222629830581646
"2005-01-27 00:0",0.244239792094891,-0.601781930463541,0.28428415352798,0.442183583109088,-1.46080984192246,0.1125163459646
"2005-01-28 00:0",0.0324481534056465,-0.535487681255547,0.231707244822986,0.0591668712641564,-1.30786149444087,0.095778420487999
"2005-01-31 00:0",-0.130586045214905,-1.0345557793703,0.389059386125161,-0.239633368074385,-2.4959712495558,0.161452168987525
"2005-02-01 00:0",-0.184607109367115,-0.979404209433379,0.143603408033906,-0.340751141992414,-2.36242669706536,0.0560965065968822
"2005-02-02 00:0",-0.169343673320386,-1.03139933814431,0.0688138957985081,-0.312152655886363,-2.41441868295937,0.0268094655319324
"2005-02-03 00:0",-0.0960572087005773,-1.04068327677681,-0.0256368637774002,-0.172813162140964,-2.44707864484112,-0.00993281515133385
"2005-02-04 00:0",-0.180647057811105,-1.04334486270149,-0.0565660258933267,-0.32359662335161,-2.44808188007474,-0.0222131037474681
"2005-02-07 00:0",-0.206109368330261,-1.03341744365196,-0.0690747070475611,-0.371427015376633,-2.42666920200963,-0.0272300846677498
"2005-02-08 00:0",-0.224487106591413,-1.07640854438492,-0.0638992392992016,-0.399988940094064,-2.40509860796286,-0.0252113004397161
"2005-02-09 00:0",-0.206088027105123,-0.99135694523206,-0.0147292373907247,-0.367065955575689,-2.21969649601582,-0.00582056061071153
"2005-02-10 00:0",-0.199579435004943,-0.994887302824517,-0.0670105237063996,-0.355076904393953,-2.22519897888705,-0.026623269555168
"2005-02-11 00:0",-0.184916739260841,-0.981768953415749,-0.0813466655067693,-0.328444121831056,-2.19353480409194,-0.0322624889178999
"2005-02-14 00:0",-0.210730315660818,-1.09219198633718,-0.0802107744801117,-0.374751708338689,-2.40450894248638,-0.0318638742353438
"2005-02-15 00:0",-0.166423425717741,-1.07472060126948,-0.0724019237161383,-0.305085038414048,-2.38284708376317,-0.0287355064540144
"2005-02-16 00:0",-0.176268643193315,-1.06449674853958,-0.068185162853094,-0.323079523937359,-2.41330060830107,-0.0270430655238809
"2005-02-17 00:0",-0.215549590547772,-1.10493648642245,-0.0512811854417922,-0.396024072057414,-2.51576459371409,-0.0203054774487935
"2005-02-18 00:0",-0.228256533568845,-1.13841350253802,-0.0278786704948995,-0.42111560692263,-2.59401662559202,-0.01100911604189
"2005-02-22 00:0",-0.23497535109092,-1.12665817037588,-0.00736515269607607,-0.43380589216001,-2.56890206018473,-0.00293082764375576
"2005-02-23 00:0",-0.174544196030752,-1.12387081023049,0.0717404078824724,-0.32153231447188,-2.57179099929479,0.0286540627380305
"2005-02-24 00:0",-0.0449648475185254,-1.06022079958608,0.043470524008129,-0.0833912193264117,-2.43627172532519,0.017287229147338
"2005-02-25 00:0",-0.0485006247645773,-1.07607951728426,0.123583289502169,-0.0897632487576551,-2.46604705956587,0.0467745649189046
